,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
254,Maruti Swift Dzire,Maruti,Swift Dzire,7,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,450000,0
255,Hyundai Creta,Hyundai,Creta,4,80000,Individual,Diesel,Manual,19.67,1582,126.2,5,1100000,0
256,Mahindra Scorpio,Mahindra,Scorpio,4,30000,Individual,Diesel,Manual,15.4,1997,120.0,7,1080000,1
257,Honda City,Honda,City,7,66100,Dealer,Diesel,Manual,26.0,1498,98.6,5,530000,0
258,Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,680000,0
259,Mahindra Scorpio,Mahindra,Scorpio,4,42000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1025000,1
260,Hyundai i20,Hyundai,i20,4,55000,Individual,Petrol,Manual,18.6,1197,81.83,5,650000,3
261,Hyundai i10,Hyundai,i10,9,110699,Dealer,Petrol,Manual,20.36,1197,78.9,5,194000,2
262,Maruti Baleno,Maruti,Baleno,2,5000,Individual,Petrol,Automatic,21.4,1197,83.1,5,686000,3
263,Maruti Alto,Maruti,Alto,5,50000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,2
264,Maruti Swift Dzire,Maruti,Swift Dzire,11,44000,Dealer,Petrol,Manual,19.1,1197,85.8,5,250000,2
265,Maruti Vitara,Maruti,Vitara,3,90000,Individual,Diesel,Manual,24.3,1248,88.5,5,730000,0
266,Hyundai Verna,Hyundai,Verna,5,55000,Dealer,Petrol,Manual,17.01,1591,121.3,5,650000,3
267,Maruti Vitara,Maruti,Vitara,4,45000,Dealer,Diesel,Manual,24.3,1248,88.5,5,790000,0
268,Maruti Baleno,Maruti,Baleno,4,30000,Individual,Petrol,Manual,21.4,1197,83.1,5,620000,3
269,Hyundai Verna,Hyundai,Verna,8,50000,Individual,Petrol,Manual,17.01,1591,121.3,5,510000,3
270,Maruti Eeco,Maruti,Eeco,8,20000,Individual,Petrol,Manual,15.37,1196,73.0,5,375000,2
271,Maruti Swift Dzire,Maruti,Swift Dzire,4,19843,Trustmark Dealer,Petrol,Automatic,21.21,1197,81.8,5,620000,3
272,Ford Endeavour,Ford,Endeavour,10,30000,Individual,Diesel,Automatic,11.4,2953,153.86,7,950000,1
273,Toyota Innova,Toyota,Innova,4,52300,Dealer,Diesel,Manual,13.68,2393,147.51,7,1450000,1
274,Honda City,Honda,City,5,40000,Individual,Petrol,Automatic,18.0,1497,117.3,5,845000,3
275,Maruti Swift Dzire,Maruti,Swift Dzire,7,61500,Dealer,Diesel,Manual,23.4,1248,74.0,5,390000,0
276,Honda Amaze,Honda,Amaze,6,59000,Dealer,Petrol,Manual,18.0,1198,86.7,5,395000,2
277,Hyundai Grand,Hyundai,Grand,3,40000,Individual,Petrol,Manual,18.9,1197,81.86,5,450000,3
278,Audi A6,Audi,A6,8,60000,Individual,Diesel,Automatic,17.68,1968,174.33,5,1700000,1
279,Hyundai Grand,Hyundai,Grand,8,61000,Dealer,Petrol,Manual,18.9,1197,82.0,5,325000,2
280,Mahindra KUV,Mahindra,KUV,5,70000,Individual,Diesel,Manual,25.32,1198,77.0,6,350000,1
281,Mahindra XUV500,Mahindra,XUV500,8,63000,Dealer,Diesel,Manual,15.1,2179,140.0,7,650000,1
282,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,9,58000,Dealer,Petrol,Manual,12.3,1796,185.0,5,1250000,1
283,Maruti Swift Dzire,Maruti,Swift Dzire,4,22000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000,0
284,Honda City,Honda,City,11,57977,Dealer,Petrol,Manual,17.0,1497,118.0,5,299000,2
286,Mini Cooper,Mini,Cooper,9,67000,Dealer,Petrol,Automatic,17.33,1998,189.08,4,1325000,1
287,Maruti Ertiga,Maruti,Ertiga,7,48242,Dealer,Diesel,Manual,20.77,1248,88.76,7,524000,0
288,Ford Figo,Ford,Figo,9,68000,Dealer,Diesel,Manual,20.0,1399,68.05,5,169000,0
289,Maruti Ertiga,Maruti,Ertiga,7,40000,Individual,Diesel,Manual,20.77,1248,88.8,7,500000,0
290,Audi Q7,Audi,Q7,9,98000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,2000000,1
291,Maruti Swift Dzire,Maruti,Swift Dzire,8,113450,Individual,Diesel,Manual,23.4,1248,74.0,5,380000,0
292,Maruti Wagon R,Maruti,Wagon R,3,80000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,3
293,Hyundai Santro,Hyundai,Santro,1,1000,Dealer,Petrol,Automatic,20.3,1086,68.0,5,565000,3
294,Maruti Wagon R,Maruti,Wagon R,6,20292,Dealer,Petrol,Manual,20.51,998,67.04,5,335000,3
295,Mahindra Scorpio,Mahindra,Scorpio,11,67900,Dealer,Diesel,Manual,12.05,2179,120.0,7,300000,1
296,Mahindra Scorpio,Mahindra,Scorpio,6,40000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1051000,1
297,Hyundai Grand,Hyundai,Grand,4,60000,Individual,Diesel,Manual,24.0,1186,73.97,5,510000,0
298,Renault KWID,Renault,KWID,3,25000,Individual,Petrol,Automatic,24.04,999,67.0,5,370000,3
299,Maruti Wagon R,Maruti,Wagon R,15,70000,Individual,Petrol,Manual,18.9,998,67.1,5,200000,2
300,Maruti Baleno,Maruti,Baleno,3,21000,Individual,Diesel,Manual,27.39,1248,74.0,5,625000,0
301,Mahindra Scorpio,Mahindra,Scorpio,3,39000,Dealer,Diesel,Manual,16.36,2179,140.0,7,1290000,1
302,Hyundai Creta,Hyundai,Creta,4,30000,Dealer,Petrol,Manual,15.8,1591,121.3,5,890000,3
303,Hyundai Verna,Hyundai,Verna,9,61000,Dealer,Diesel,Manual,22.32,1582,126.3,5,420000,0
304,Maruti Swift,Maruti,Swift,4,5743,Trustmark Dealer,Petrol,Manual,20.4,1197,83.11,5,500000,3
305,Hyundai Grand,Hyundai,Grand,3,24200,Individual,Petrol,Manual,18.9,1197,81.86,5,600000,3
306,Maruti Baleno,Maruti,Baleno,4,57000,Individual,Diesel,Manual,27.39,1248,74.0,5,590000,0
307,Hyundai i10,Hyundai,i10,10,58000,Dealer,Petrol,Manual,20.36,1197,78.9,5,190000,2
308,Datsun GO,Datsun,GO,4,15000,Individual,Petrol,Manual,19.44,1198,67.0,7,500000,3
309,Maruti Celerio,Maruti,Celerio,4,10000,Individual,Petrol,Manual,23.1,998,67.04,5,450000,3
310,Mahindra XUV500,Mahindra,XUV500,6,100000,Individual,Diesel,Manual,15.1,2179,140.0,7,650000,1
312,Maruti Wagon R,Maruti,Wagon R,1,10000,Individual,Petrol,Manual,20.52,1197,81.8,5,500000,3
313,Maruti Alto,Maruti,Alto,12,43000,Individual,Petrol,Manual,19.7,796,46.3,5,140000,2
314,Honda Amaze,Honda,Amaze,8,64000,Dealer,CNG,Manual,18.0,1198,86.7,5,349000,0
315,Maruti Wagon R,Maruti,Wagon R,7,30000,Individual,Petrol,Manual,20.51,998,67.06,5,325000,3
316,Honda City,Honda,City,7,63000,Dealer,Petrol,Manual,17.8,1497,117.3,5,435000,2
317,Maruti Celerio,Maruti,Celerio,3,28000,Dealer,CNG,Manual,31.79,998,58.33,5,455000,0
319,Honda City,Honda,City,4,32226,Dealer,Petrol,Manual,17.8,1497,117.3,5,755000,3
320,Maruti Alto,Maruti,Alto,7,65000,Individual,Petrol,Manual,23.95,998,67.05,5,245000,2
321,Kia Seltos,Kia,Seltos,2,14000,Dealer,Diesel,Manual,20.8,1493,113.4,5,1350000,0
322,Renault KWID,Renault,KWID,3,15000,Individual,Petrol,Automatic,24.04,999,67.0,5,310000,3
324,Maruti Swift Dzire,Maruti,Swift Dzire,3,32000,Dealer,Diesel,Manual,19.3,1248,73.9,5,675000,0
325,Maruti Wagon R,Maruti,Wagon R,2,30000,Individual,Petrol,Manual,20.52,1197,81.8,5,500000,3
326,Hyundai i10,Hyundai,i10,11,25000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000,2
327,Mahindra Scorpio,Mahindra,Scorpio,5,35000,Individual,Diesel,Automatic,15.4,2179,120.0,7,1450000,1
328,Mahindra Scorpio,Mahindra,Scorpio,8,140000,Individual,Diesel,Manual,12.05,2179,120.0,8,530000,1
329,Ford Ecosport,Ford,Ecosport,7,65597,Trustmark Dealer,Diesel,Manual,22.7,1498,89.84,5,575000,0
330,Hyundai i20,Hyundai,i20,4,35000,Individual,Petrol,Manual,18.6,1197,81.83,5,550000,3
331,Maruti Ciaz,Maruti,Ciaz,7,160000,Individual,Diesel,Manual,26.21,1248,88.5,5,500000,0
332,Maruti Baleno,Maruti,Baleno,1,7124,Individual,Petrol,Manual,21.01,1197,81.8,5,643000,3
333,Ford Ecosport,Ford,Ecosport,2,15000,Individual,Petrol,Manual,18.1,999,123.24,5,1000000,3
334,Hyundai Grand,Hyundai,Grand,5,34000,Individual,Petrol,Manual,18.9,1197,82.0,5,550000,3
335,Volkswagen Vento,Volkswagen,Vento,10,280000,Individual,Diesel,Manual,20.54,1598,103.6,5,300000,0
336,Tata Tigor,Tata,Tigor,3,40000,Individual,Petrol,Manual,20.3,1199,84.0,5,470000,3
337,Honda City,Honda,City,7,77000,Dealer,Diesel,Manual,26.0,1498,98.6,5,525000,0
338,Datsun GO,Datsun,GO,4,15000,Individual,Petrol,Manual,19.44,1198,67.0,7,469000,3
339,Maruti Alto,Maruti,Alto,9,60000,Individual,Petrol,Manual,20.92,998,67.1,5,210000,2
340,Maruti Alto,Maruti,Alto,8,120000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,2
341,Renault KWID,Renault,KWID,2,2500,Individual,Petrol,Manual,23.01,999,67.0,5,400000,3
342,Jaguar XF,Jaguar,XF,8,50000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2150000,1
343,Maruti Celerio,Maruti,Celerio,5,46500,Individual,Petrol,Manual,23.1,998,67.04,5,340000,2
344,Maruti Alto,Maruti,Alto,16,5000,Individual,Petrol,Manual,19.7,796,46.3,5,95000,2
345,Maruti Swift,Maruti,Swift,9,68000,Individual,Diesel,Manual,22.9,1248,74.0,5,381000,0
346,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,45000,Dealer,Diesel,Automatic,14.94,2143,204.0,5,775000,1
347,Maruti Swift Dzire,Maruti,Swift Dzire,4,20000,Individual,Diesel,Manual,28.4,1248,74.02,5,700000,0
348,Maruti Ciaz,Maruti,Ciaz,4,106000,Dealer,Diesel,Manual,28.09,1248,88.5,5,675000,0
349,Honda City,Honda,City,6,28000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,670000,3
350,Mahindra XUV500,Mahindra,XUV500,3,50000,Individual,Diesel,Manual,16.0,2179,140.0,7,1050000,1
352,Honda City,Honda,City,10,55000,Dealer,Petrol,Manual,17.0,1497,118.0,5,360000,2
353,Ford Figo,Ford,Figo,4,53000,Individual,Diesel,Manual,25.83,1498,99.0,5,400000,0
354,Hyundai Verna,Hyundai,Verna,7,89000,Dealer,Diesel,Manual,22.32,1582,126.32,5,470000,0
355,Maruti Alto,Maruti,Alto,3,22000,Individual,Petrol,Manual,24.7,796,47.3,5,304000,3
356,Honda City,Honda,City,7,69000,Dealer,Diesel,Manual,26.0,1498,98.6,5,490000,0
357,Mahindra Scorpio,Mahindra,Scorpio,5,155000,Individual,Diesel,Manual,15.4,1997,120.0,7,864000,1
358,Mahindra XUV500,Mahindra,XUV500,8,85000,Dealer,Diesel,Manual,16.0,2179,140.0,7,480000,1
359,Maruti Wagon R,Maruti,Wagon R,2,3600,Dealer,Petrol,Automatic,20.52,1197,81.8,5,575000,3
360,Maruti Baleno,Maruti,Baleno,2,5000,Individual,Petrol,Automatic,21.4,1197,83.1,5,686000,3
363,MG Hector,MG,Hector,2,28000,Dealer,Diesel,Manual,17.41,1956,167.68,5,1699000,1
364,Maruti Swift,Maruti,Swift,2,44000,Individual,Diesel,Manual,28.4,1248,74.0,5,800000,0
365,Maruti Baleno,Maruti,Baleno,3,10000,Individual,Petrol,Automatic,21.4,1197,83.1,5,680000,3
366,Toyota Fortuner,Toyota,Fortuner,11,200000,Individual,Diesel,Manual,11.5,2982,171.0,7,1200000,1
368,Ford Ecosport,Ford,Ecosport,2,22346,Dealer,Petrol,Manual,17.0,1497,121.36,5,955000,3
369,Hyundai i20,Hyundai,i20,9,120000,Individual,Diesel,Manual,21.9,1396,90.0,5,350000,0
370,Maruti Vitara,Maruti,Vitara,1,1000,Dealer,Petrol,Manual,17.03,1462,103.26,5,800000,3
371,Maruti Alto,Maruti,Alto,16,56700,Individual,Petrol,Manual,19.7,796,46.3,5,75000,2
372,Mahindra XUV500,Mahindra,XUV500,6,170000,Individual,Diesel,Manual,16.0,2179,140.0,7,825000,1
373,Mahindra Marazzo,Mahindra,Marazzo,2,60000,Individual,Diesel,Manual,17.3,1497,121.0,8,1476000,1
374,Honda Jazz,Honda,Jazz,3,40000,Dealer,Petrol,Automatic,18.2,1199,88.7,5,670000,3
375,Maruti Alto,Maruti,Alto,9,28000,Dealer,Petrol,Manual,19.7,796,46.3,5,180000,2
376,Hyundai Grand,Hyundai,Grand,4,35000,Individual,Petrol,Manual,18.9,1197,81.86,5,490000,2
377,Maruti Baleno,Maruti,Baleno,4,20000,Individual,Petrol,Manual,21.4,1197,83.1,5,550000,3
378,Hyundai i10,Hyundai,i10,7,40000,Individual,Petrol,Manual,20.36,1197,78.9,5,350000,2
379,Toyota Innova,Toyota,Innova,2,35000,Individual,Diesel,Manual,13.68,2393,147.8,8,1500000,1
380,Ford Figo,Ford,Figo,9,74000,Dealer,Diesel,Manual,20.0,1399,68.05,5,190000,0
381,Renault Duster,Renault,Duster,7,46500,Individual,Diesel,Manual,20.45,1461,83.8,5,460000,0
382,Maruti Swift,Maruti,Swift,2,8000,Dealer,Petrol,Automatic,21.21,1197,81.8,5,650000,3
383,Maruti Ciaz,Maruti,Ciaz,5,120000,Individual,Diesel,Manual,28.09,1248,88.5,5,700000,0
384,Maruti Swift,Maruti,Swift,4,34000,Individual,Petrol,Manual,20.4,1197,81.8,5,455000,2
385,Maruti Swift,Maruti,Swift,7,54000,Dealer,Petrol,Manual,22.0,1197,81.8,5,365000,2
386,Maruti Swift Dzire,Maruti,Swift Dzire,7,11275,Dealer,Petrol,Manual,19.1,1197,85.8,5,470000,3
388,Maruti Swift,Maruti,Swift,9,48000,Individual,Diesel,Manual,22.9,1248,74.0,5,400000,0
389,Renault Duster,Renault,Duster,6,68000,Dealer,Diesel,Manual,19.87,1461,83.8,5,550000,0
390,Honda Civic,Honda,Civic,2,23000,Dealer,Petrol,Automatic,13.9,1799,130.2,5,1519000,3
391,Maruti Swift Dzire,Maruti,Swift Dzire,3,31500,Individual,Diesel,Automatic,28.4,1248,74.02,5,740000,0
392,Honda Amaze,Honda,Amaze,8,73000,Dealer,Diesel,Manual,25.8,1498,98.6,5,325000,0
393,Hyundai Grand,Hyundai,Grand,1,10000,Individual,Petrol,Automatic,20.7,1197,81.86,5,600000,3
394,Honda Amaze,Honda,Amaze,8,208000,Individual,Diesel,Manual,25.8,1498,98.6,5,300000,0
395,Hyundai i10,Hyundai,i10,11,30000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000,2
396,Maruti Wagon R,Maruti,Wagon R,5,83000,Dealer,CNG,Manual,26.6,998,58.16,5,345000,0
398,Mahindra XUV500,Mahindra,XUV500,5,83000,Dealer,Diesel,Manual,16.0,1997,140.0,7,1025000,1
399,Isuzu D-Max,Isuzu,D-Max,4,58132,Dealer,Diesel,Manual,12.4,2499,134.0,5,1450000,1
400,Maruti Swift,Maruti,Swift,6,34000,Individual,Petrol,Manual,20.4,1197,81.8,5,400000,2
401,Honda Amaze,Honda,Amaze,7,45120,Dealer,Diesel,Manual,25.8,1498,98.6,5,367000,0
402,Hyundai Grand,Hyundai,Grand,2,15000,Individual,Petrol,Automatic,18.9,1197,81.86,5,535000,3
403,Maruti Ertiga,Maruti,Ertiga,2,15000,Individual,Petrol,Manual,19.34,1462,103.0,7,805000,0
404,MG Hector,MG,Hector,1,1000,Dealer,Petrol,Manual,15.81,1451,141.0,5,1488000,3
405,Hyundai i10,Hyundai,i10,9,64000,Individual,Petrol,Manual,20.36,1197,78.9,5,250000,2
406,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,10,98000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,700000,1
407,Maruti Vitara,Maruti,Vitara,5,65000,Dealer,Diesel,Manual,24.3,1248,88.5,5,675000,0
408,Maruti Swift,Maruti,Swift,6,84000,Dealer,Diesel,Manual,28.4,1248,74.0,5,425000,0
409,Maruti Alto,Maruti,Alto,6,33000,Individual,Petrol,Manual,22.74,796,47.3,5,260000,2
410,Honda City,Honda,City,5,55670,Dealer,Petrol,Manual,17.8,1497,117.3,5,700000,3
411,Maruti Baleno,Maruti,Baleno,4,50000,Individual,Diesel,Manual,27.39,1248,74.0,5,560000,0
412,Hyundai Verna,Hyundai,Verna,15,148000,Individual,Diesel,Manual,16.8,1493,110.0,5,155000,1
414,Maruti Ertiga,Maruti,Ertiga,2,18000,Dealer,Petrol,Manual,19.01,1462,103.26,7,800000,3
415,BMW 3,BMW,3,10,52420,Dealer,Diesel,Automatic,22.69,1995,190.0,5,750000,1
416,Hyundai Grand,Hyundai,Grand,6,10000,Individual,Petrol,Manual,18.9,1197,82.0,5,350000,3
417,Toyota Innova,Toyota,Innova,5,40000,Individual,Diesel,Manual,13.68,2393,147.8,8,1380000,1
418,Mahindra Scorpio,Mahindra,Scorpio,6,50000,Individual,Diesel,Manual,15.4,2179,120.0,7,1000000,1
419,Maruti Ertiga,Maruti,Ertiga,3,50000,Individual,Petrol,Manual,17.5,1373,91.1,7,700000,0
420,Maruti Swift Dzire,Maruti,Swift Dzire,12,76963,Individual,Petrol,Manual,17.5,1298,85.8,5,230000,2
422,Maruti Alto,Maruti,Alto,5,45000,Dealer,CNG,Manual,30.46,796,47.3,5,350000,0
423,Maruti Baleno,Maruti,Baleno,3,25000,Individual,Diesel,Manual,27.39,1248,74.0,5,825000,0
424,Renault KWID,Renault,KWID,3,10103,Dealer,Petrol,Manual,25.17,799,53.3,5,325000,3
425,BMW X1,BMW,X1,7,24000,Dealer,Diesel,Automatic,17.05,1995,184.0,5,1675000,1
426,Mahindra XUV500,Mahindra,XUV500,7,47240,Dealer,Diesel,Manual,15.1,2179,140.0,7,800000,1
427,Maruti Celerio,Maruti,Celerio,2,30000,Individual,Petrol,Manual,23.1,998,67.04,5,400000,3
428,Toyota Innova,Toyota,Innova,3,58000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1750000,1
429,Audi A4,Audi,A4,8,65000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1200000,1
430,Hyundai i20,Hyundai,i20,6,35213,Dealer,Diesel,Manual,22.54,1396,88.73,5,535000,0
431,Hyundai Grand,Hyundai,Grand,6,35000,Individual,Petrol,Manual,18.9,1197,82.0,5,356000,2
432,Mahindra XUV500,Mahindra,XUV500,9,92000,Dealer,Diesel,Manual,16.0,2179,140.0,7,550000,1
433,Maruti Eeco,Maruti,Eeco,3,34500,Dealer,CNG,Manual,21.94,1196,61.7,5,360000,0
434,Maruti Ertiga,Maruti,Ertiga,4,50000,Individual,Diesel,Manual,24.52,1248,88.5,7,700000,0
435,Hyundai Grand,Hyundai,Grand,5,30000,Individual,Petrol,Manual,18.9,1197,82.0,5,390000,3
436,Toyota Fortuner,Toyota,Fortuner,9,51000,Dealer,Diesel,Automatic,12.55,2982,168.7,7,1245000,1
437,Mahindra XUV500,Mahindra,XUV500,4,60000,Individual,Diesel,Automatic,16.0,2179,140.0,7,1150000,1
438,Maruti Wagon R,Maruti,Wagon R,10,83000,Dealer,Petrol,Manual,18.9,998,67.1,5,180000,2
439,Skoda Rapid,Skoda,Rapid,7,70000,Dealer,Petrol,Manual,15.0,1598,103.52,5,425000,2
440,Ford Freestyle,Ford,Freestyle,2,50000,Individual,Petrol,Manual,19.0,1194,94.68,5,650000,3
441,Maruti Swift,Maruti,Swift,9,60000,Individual,Diesel,Manual,22.9,1248,74.0,5,400000,0
442,Honda City,Honda,City,12,51000,Dealer,Petrol,Manual,17.0,1497,118.0,5,275000,2
443,Maruti Alto,Maruti,Alto,10,40000,Individual,Petrol,Manual,19.7,796,46.3,5,170000,2
444,Skoda Superb,Skoda,Superb,11,100000,Individual,Petrol,Manual,13.14,1798,157.8,5,235000,2
445,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,160000,Individual,Diesel,Automatic,14.84,2143,170.0,5,700000,1
446,Maruti Alto,Maruti,Alto,7,70000,Individual,Petrol,Manual,23.95,998,67.05,5,250000,2
447,Maruti Swift,Maruti,Swift,8,70000,Individual,Petrol,Manual,18.6,1197,85.8,5,350000,2
448,Hyundai i20,Hyundai,i20,5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,480000,2
449,Maruti Swift Dzire,Maruti,Swift Dzire,4,30000,Dealer,Petrol,Automatic,21.21,1197,81.8,5,690000,3
450,Maruti Ciaz,Maruti,Ciaz,6,60000,Individual,Diesel,Manual,26.21,1248,88.5,5,670000,0
451,Maruti Alto,Maruti,Alto,10,50000,Individual,Petrol,Manual,20.92,998,67.1,5,250000,2
453,Hyundai Verna,Hyundai,Verna,2,15000,Individual,Petrol,Manual,17.0,1591,121.3,5,1030000,3
454,Maruti Wagon R,Maruti,Wagon R,16,33650,Individual,Petrol,Manual,18.9,998,67.1,5,110000,2
455,Hyundai i20,Hyundai,i20,6,35000,Individual,Petrol,Manual,18.6,1197,81.83,5,470000,2
456,Maruti Swift,Maruti,Swift,6,30000,Individual,Petrol,Manual,20.4,1197,81.8,5,370000,3
457,Maruti Celerio,Maruti,Celerio,3,100000,Individual,Petrol,Automatic,23.1,998,67.04,5,450000,3
458,Maruti Wagon R,Maruti,Wagon R,5,58000,Dealer,CNG,Manual,26.2,998,58.2,5,275000,0
459,Maruti Swift Dzire,Maruti,Swift Dzire,2,4000,Individual,Petrol,Automatic,21.21,1197,81.8,5,731000,3
460,Maruti Wagon R,Maruti,Wagon R,5,60000,Individual,Petrol,Manual,20.51,998,67.04,5,380000,2
461,Tata Nexon,Tata,Nexon,3,60000,Individual,Diesel,Manual,21.5,1497,108.5,5,900000,0
462,Honda Amaze,Honda,Amaze,5,34000,Dealer,Petrol,Manual,18.0,1198,86.7,5,500000,2
463,Datsun GO,Datsun,GO,4,42000,Individual,Petrol,Manual,20.63,1198,67.06,5,330000,2
464,Tata Hexa,Tata,Hexa,3,60000,Individual,Diesel,Manual,17.6,2179,153.86,7,1400000,1
465,Hyundai Verna,Hyundai,Verna,8,80000,Individual,Diesel,Manual,22.32,1582,126.3,5,540000,0
468,Ford Ecosport,Ford,Ecosport,5,35200,Dealer,Petrol,Automatic,14.7,1496,120.69,5,725000,3
469,Hyundai i20,Hyundai,i20,1,3700,Trustmark Dealer,Petrol,Manual,18.6,1197,81.86,5,765000,3
470,Maruti Wagon R,Maruti,Wagon R,5,25000,Individual,Petrol,Manual,20.51,998,67.04,5,380000,3
471,Toyota Fortuner,Toyota,Fortuner,4,64000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2625000,1
472,Mahindra XUV500,Mahindra,XUV500,8,50000,Dealer,Diesel,Manual,15.1,2179,140.0,7,621000,1
473,Maruti Swift Dzire,Maruti,Swift Dzire,2,15000,Individual,Petrol,Manual,21.21,1197,81.8,5,600000,3
474,Mahindra XUV300,Mahindra,XUV300,2,30000,Individual,Petrol,Manual,17.0,1197,110.0,5,1130000,3
475,Maruti Swift Dzire,Maruti,Swift Dzire,1,35000,Individual,Petrol,Manual,21.21,1197,81.8,5,670000,3
477,Honda Amaze,Honda,Amaze,6,70000,Individual,Diesel,Manual,25.8,1498,98.6,5,350000,0
478,Maruti Swift Dzire,Maruti,Swift Dzire,6,84003,Individual,Diesel,Manual,26.59,1248,74.0,5,530000,0
479,Mahindra Thar,Mahindra,Thar,4,55000,Dealer,Diesel,Manual,16.55,2498,105.0,6,850000,1
480,Maruti Alto,Maruti,Alto,5,42000,Dealer,CNG,Manual,33.44,796,40.3,4,260000,1
481,Maruti Alto,Maruti,Alto,8,31000,Dealer,Petrol,Manual,20.92,998,67.1,5,230000,2
482,Ford Ecosport,Ford,Ecosport,8,80000,Dealer,Diesel,Manual,22.7,1498,89.84,5,475000,0
483,Tata Nexon,Tata,Nexon,2,6000,Individual,Petrol,Manual,17.0,1198,108.5,5,750000,3
485,Skoda Superb,Skoda,Superb,8,65000,Dealer,Diesel,Manual,17.2,1968,138.1,5,499000,1
486,Honda Jazz,Honda,Jazz,4,30000,Dealer,Petrol,Manual,18.7,1199,88.7,5,525000,3
487,Hyundai i20,Hyundai,i20,7,10000,Individual,Petrol,Manual,18.6,1197,81.83,5,535000,3
488,Maruti Dzire VXI,Maruti,Dzire VXI,5,62150,Dealer,Petrol,Manual,23.26,1197,88.5,5,485000,2
489,Mahindra XUV500,Mahindra,XUV500,6,47300,Dealer,Diesel,Manual,15.1,2179,140.0,7,745000,1
490,Ford Aspire,Ford,Aspire,6,63000,Dealer,Diesel,Manual,25.83,1498,99.0,5,475000,0
491,Hyundai Grand,Hyundai,Grand,7,80000,Individual,Diesel,Manual,24.0,1120,70.0,5,300000,0
493,Maruti Alto,Maruti,Alto,5,71000,Dealer,Petrol,Manual,24.7,796,47.3,5,299000,2
494,Maruti Ertiga,Maruti,Ertiga,4,52000,Dealer,Diesel,Manual,24.52,1248,88.5,7,695000,0
495,Hyundai i20,Hyundai,i20,8,70000,Individual,Petrol,Manual,18.5,1197,82.85,5,400000,2
496,Hyundai Grand,Hyundai,Grand,1,20000,Individual,Petrol,Manual,20.7,1197,81.86,5,650000,3
497,Hyundai Grand,Hyundai,Grand,6,70000,Individual,Diesel,Manual,24.0,1120,70.0,5,455000,0
498,Maruti Wagon R,Maruti,Wagon R,13,100000,Individual,Petrol,Manual,18.9,1061,67.0,5,150000,2
499,Honda Amaze,Honda,Amaze,3,50000,Individual,Petrol,Manual,17.8,1198,86.7,5,550000,3
500,Hyundai i20,Hyundai,i20,6,67000,Dealer,Diesel,Manual,22.54,1396,88.73,5,500000,0
501,Hyundai Verna,Hyundai,Verna,8,70000,Dealer,Diesel,Manual,22.32,1582,126.3,5,365000,0
502,Honda Amaze,Honda,Amaze,2,21100,Dealer,Petrol,Automatic,18.1,1199,88.7,5,775000,3
503,Hyundai Grand,Hyundai,Grand,6,50000,Individual,Petrol,Manual,18.9,1197,82.0,5,310000,2
504,Hyundai Venue,Hyundai,Venue,2,27594,Trustmark Dealer,Petrol,Manual,18.27,998,118.35,5,995000,3
505,Hyundai i10,Hyundai,i10,9,70000,Individual,Petrol,Manual,19.81,1086,68.05,5,190000,2
506,Toyota Innova,Toyota,Innova,5,37000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1575000,1
507,Honda WR-V,Honda,WR-V,2,25000,Individual,Petrol,Manual,17.5,1199,88.7,5,906000,3
508,Ford Ecosport,Ford,Ecosport,4,35000,Individual,Diesel,Manual,23.0,1498,98.96,5,785000,0
509,Maruti Alto,Maruti,Alto,10,11266,Dealer,Petrol,Manual,20.92,998,67.1,5,235000,2
510,Maruti XL6,Maruti,XL6,2,12005,Dealer,Petrol,Automatic,17.99,1462,103.2,6,1200000,1
512,Honda City,Honda,City,10,119000,Individual,Petrol,Manual,17.0,1497,118.0,5,400000,0
513,Kia Seltos,Kia,Seltos,1,3500,Dealer,Petrol,Automatic,16.8,1497,113.4,5,1490000,3
514,Maruti Baleno,Maruti,Baleno,2,11000,Dealer,Petrol,Manual,21.4,1197,83.1,5,535000,3
