,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
245,BMW 3,BMW,3,4,20000,Individual,Diesel,Automatic,22.69,1995,190.0,5,3000000,1
246,Maruti Swift,Maruti,Swift,3,39852,Dealer,Diesel,Manual,28.4,1248,74.0,5,725000,1
247,Toyota Innova,Toyota,Innova,7,79000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1140000,2
248,Hyundai i20,Hyundai,i20,7,46000,Dealer,Petrol,Manual,18.5,1197,82.9,5,451000,0
249,Volkswagen Polo,Volkswagen,Polo,9,30000,Dealer,Petrol,Manual,16.47,1198,73.9,5,300000,0
250,Honda Amaze,Honda,Amaze,7,55200,Dealer,Petrol,Manual,18.0,1198,86.7,5,375000,0
251,Hyundai Creta,Hyundai,Creta,4,40000,Individual,Diesel,Manual,21.38,1396,88.7,5,900000,1
252,Maruti Ciaz,Maruti,Ciaz,5,56000,Dealer,Diesel,Manual,28.09,1248,88.5,5,650000,1
253,Maruti Swift,Maruti,Swift,15,84800,Dealer,Petrol,Manual,16.1,1197,85.0,5,185000,0
254,Honda Jazz,Honda,Jazz,5,20040,Dealer,Petrol,Automatic,19.0,1199,88.7,5,645000,0
255,Maruti Wagon R,Maruti,Wagon R,6,120000,Individual,Petrol,Manual,20.51,998,67.04,5,300000,0
256,Hyundai i10,Hyundai,i10,10,63000,Dealer,Petrol,Manual,20.36,1197,78.9,5,320000,0
257,Honda Amaze,Honda,Amaze,5,52306,Dealer,Petrol,Manual,17.8,1198,86.7,5,465000,0
258,Honda City,Honda,City,7,46000,Individual,Diesel,Manual,26.0,1498,98.6,5,501000,1
259,Maruti Vitara,Maruti,Vitara,4,32000,Individual,Diesel,Manual,24.3,1248,88.5,5,925000,1
260,Toyota Fortuner,Toyota,Fortuner,8,100000,Dealer,Diesel,Manual,12.55,2982,168.5,7,1250000,2
261,Honda City,Honda,City,7,70000,Individual,Diesel,Manual,26.0,1498,98.6,5,600000,1
262,Mahindra Thar,Mahindra,Thar,3,15000,Individual,Diesel,Manual,16.55,2498,105.0,6,950000,2
263,Maruti Baleno,Maruti,Baleno,3,10001,Dealer,Petrol,Automatic,21.4,1197,83.1,5,759000,0
264,Datsun GO,Datsun,GO,5,50000,Individual,Petrol,Manual,19.02,1198,67.05,7,310000,2
265,Maruti Swift Dzire,Maruti,Swift Dzire,10,180000,Individual,Diesel,Manual,19.3,1248,73.9,5,380000,1
266,Maruti Wagon R,Maruti,Wagon R,14,53000,Dealer,Petrol,Manual,21.79,998,67.05,5,175000,0
267,Hyundai i20,Hyundai,i20,5,30000,Individual,Diesel,Manual,22.54,1396,88.73,5,554000,1
268,Ford Figo,Ford,Figo,10,43493,Dealer,Petrol,Manual,15.6,1196,70.0,5,199000,0
269,Mahindra XUV500,Mahindra,XUV500,4,35000,Individual,Diesel,Manual,16.0,2179,140.0,7,1100000,2
270,Maruti Swift,Maruti,Swift,8,147000,Individual,Diesel,Manual,22.9,1248,74.0,5,350000,1
271,Mahindra XUV500,Mahindra,XUV500,2,5000,Individual,Diesel,Manual,15.1,2179,152.87,7,1588000,2
272,Maruti Alto,Maruti,Alto,5,6800,Individual,Petrol,Manual,24.7,796,47.3,5,300000,0
273,Maruti Swift Dzire,Maruti,Swift Dzire,10,120000,Individual,Diesel,Manual,19.3,1248,73.9,5,421000,1
274,Maruti Swift Dzire,Maruti,Swift Dzire,6,84003,Individual,Diesel,Manual,26.59,1248,74.0,5,530000,1
275,Tata Tiago,Tata,Tiago,4,11500,Dealer,Petrol,Automatic,23.84,1199,83.83,5,535000,0
276,Mahindra XUV500,Mahindra,XUV500,4,35000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1395000,2
277,Maruti Vitara,Maruti,Vitara,4,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,720000,1
278,Ford Ecosport,Ford,Ecosport,6,39720,Dealer,Petrol,Manual,18.88,999,123.24,5,650000,0
279,Audi A6,Audi,A6,5,54945,Dealer,Diesel,Automatic,17.68,1968,174.33,5,3200000,1
280,Honda Amaze,Honda,Amaze,7,35000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,425000,0
281,Hyundai Santro,Hyundai,Santro,10,174926,Individual,Petrol,Manual,17.92,1086,62.1,5,150000,0
282,Honda Amaze,Honda,Amaze,6,48000,Dealer,Diesel,Manual,27.4,1498,98.63,5,545000,1
283,Maruti Swift,Maruti,Swift,6,70695,Dealer,Diesel,Manual,28.4,1248,74.0,5,525000,1
284,Volkswagen Vento,Volkswagen,Vento,6,50000,Individual,Petrol,Manual,16.09,1598,103.2,5,750000,0
285,Maruti Wagon R,Maruti,Wagon R,13,64521,Dealer,Petrol,Manual,14.0,1061,64.0,5,205000,0
286,Toyota Innova,Toyota,Innova,4,52000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1450000,2
287,Maruti Swift,Maruti,Swift,7,44235,Dealer,Diesel,Manual,25.2,1248,74.0,5,410000,1
288,Hyundai Grand,Hyundai,Grand,1,15000,Individual,Petrol,Automatic,20.7,1197,81.86,5,650000,0
289,Maruti Wagon R,Maruti,Wagon R,5,15680,Dealer,Petrol,Automatic,20.51,998,67.04,5,451000,0
290,Skoda Superb,Skoda,Superb,12,98000,Dealer,Diesel,Automatic,17.2,1968,138.03,5,350000,1
291,Hyundai i20,Hyundai,i20,4,39000,Dealer,Petrol,Manual,18.6,1197,81.83,5,595000,0
292,Maruti Baleno,Maruti,Baleno,3,8610,Trustmark Dealer,Petrol,Automatic,19.56,1197,81.8,5,725000,0
293,Toyota Innova,Toyota,Innova,3,80000,Individual,Diesel,Manual,13.68,2393,147.8,8,1350000,2
294,Hyundai i20,Hyundai,i20,2,15000,Dealer,Petrol,Manual,18.6,1197,81.86,5,620000,0
295,Maruti Swift Dzire,Maruti,Swift Dzire,6,30000,Individual,Petrol,Manual,20.85,1197,83.14,5,450000,0
296,Honda Amaze,Honda,Amaze,3,12000,Dealer,Petrol,Manual,17.8,1198,86.7,5,625000,0
297,Hyundai Verna,Hyundai,Verna,9,78000,Dealer,Petrol,Manual,17.1,1591,121.3,5,500000,0
298,Volkswagen Polo,Volkswagen,Polo,5,29200,Dealer,Petrol,Automatic,17.21,1197,103.5,5,790000,0
299,Hyundai i10,Hyundai,i10,5,25000,Dealer,Petrol,Manual,19.81,1086,68.05,5,395000,0
300,Maruti Swift Dzire,Maruti,Swift Dzire,6,140000,Individual,Diesel,Manual,26.59,1248,74.0,5,560000,1
301,Mahindra XUV500,Mahindra,XUV500,4,65000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1175000,2
302,Skoda Superb,Skoda,Superb,4,30000,Dealer,Petrol,Automatic,14.67,1798,177.46,5,1950000,0
303,Maruti Swift,Maruti,Swift,9,112755,Dealer,Diesel,Manual,22.9,1248,74.0,5,485000,1
304,Maruti Wagon R,Maruti,Wagon R,3,7000,Dealer,Petrol,Manual,20.51,998,67.06,5,410000,0
305,Maruti Alto,Maruti,Alto,15,72145,Individual,Petrol,Manual,19.7,796,46.3,5,65000,0
306,Honda Amaze,Honda,Amaze,8,80000,Dealer,Diesel,Manual,25.8,1498,98.6,5,421000,1
307,Hyundai i20,Hyundai,i20,4,39000,Individual,Petrol,Manual,18.6,1197,81.83,5,570000,0
308,Toyota Fortuner,Toyota,Fortuner,4,43200,Individual,Diesel,Manual,14.24,2755,174.5,7,2450000,2
309,Hyundai i20,Hyundai,i20,5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,530000,0
310,Maruti Swift Dzire,Maruti,Swift Dzire,4,120000,Individual,Diesel,Manual,28.4,1248,74.02,5,560000,1
311,Mahindra Thar,Mahindra,Thar,9,50000,Individual,Diesel,Manual,16.55,2498,105.0,6,800000,2
312,Honda City,Honda,City,5,31975,Dealer,Petrol,Manual,17.8,1497,117.3,5,539000,0
313,Maruti Ertiga,Maruti,Ertiga,3,74000,Individual,Diesel,Manual,24.2,1498,93.87,7,964000,2
314,Maruti Celerio,Maruti,Celerio,6,20934,Dealer,Petrol,Manual,23.1,998,67.04,5,360000,0
315,Toyota Fortuner,Toyota,Fortuner,5,32000,Dealer,Diesel,Manual,14.24,2755,174.5,7,2600000,2
316,Maruti Swift Dzire,Maruti,Swift Dzire,5,40000,Individual,Petrol,Manual,20.85,1197,83.14,5,575000,0
317,Hyundai Verna,Hyundai,Verna,5,95321,Dealer,Diesel,Manual,23.9,1582,126.32,5,675000,1
318,Toyota Fortuner,Toyota,Fortuner,7,46000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1625000,2
319,Maruti Alto,Maruti,Alto,3,17000,Dealer,Petrol,Manual,22.74,796,47.3,5,315000,0
320,Toyota Fortuner,Toyota,Fortuner,11,140000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1150000,2
321,Hyundai Grand,Hyundai,Grand,3,10000,Individual,Petrol,Manual,18.9,1197,81.86,5,450000,0
322,Honda CR-V,Honda,CR-V,4,35000,Dealer,Petrol,Automatic,12.0,2354,187.4,5,1775000,0
323,Maruti Celerio,Maruti,Celerio,6,15000,Dealer,Petrol,Manual,23.1,998,67.04,5,475000,0
324,Ford Ecosport,Ford,Ecosport,7,63000,Dealer,Petrol,Manual,18.88,999,123.37,5,535000,0
325,Mahindra Bolero,Mahindra,Bolero,2,37000,Dealer,Diesel,Manual,16.5,1493,70.0,7,950000,2
326,Toyota Innova,Toyota,Innova,10,90000,Individual,Diesel,Manual,12.8,2494,102.0,8,415000,2
327,Tata Tigor,Tata,Tigor,4,95000,Individual,Diesel,Manual,24.7,1047,69.0,5,600000,1
328,Maruti Alto,Maruti,Alto,4,27265,Dealer,Petrol,Automatic,23.95,998,67.1,5,371000,0
329,Hyundai Creta,Hyundai,Creta,3,22000,Dealer,Petrol,Automatic,14.8,1591,121.3,5,1350000,0
330,Maruti Swift,Maruti,Swift,2,23414,Trustmark Dealer,Petrol,Manual,22.0,1197,81.8,5,530000,0
331,Honda Jazz,Honda,Jazz,6,40000,Dealer,Petrol,Manual,18.7,1199,88.7,5,495000,0
332,Mahindra XUV500,Mahindra,XUV500,7,50000,Individual,Diesel,Manual,15.1,2179,140.0,7,590000,2
333,Mahindra Bolero,Mahindra,Bolero,3,70000,Individual,Diesel,Manual,16.5,1493,70.0,7,670000,2
334,Hyundai i10,Hyundai,i10,8,20000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,375000,0
335,Maruti Swift,Maruti,Swift,2,22000,Dealer,Diesel,Manual,28.4,1248,74.0,5,680000,1
336,Volkswagen Vento,Volkswagen,Vento,6,64576,Dealer,Diesel,Automatic,21.5,1498,108.5,5,575000,1
337,Tata Safari,Tata,Safari,6,80000,Dealer,Diesel,Manual,14.1,2179,147.94,5,675000,1
338,Maruti Celerio,Maruti,Celerio,3,20000,Individual,Petrol,Manual,21.63,998,67.0,5,585000,0
339,Hyundai i20,Hyundai,i20,12,57000,Dealer,Petrol,Manual,17.0,1197,80.0,5,275000,0
340,Hyundai Grand,Hyundai,Grand,6,20000,Dealer,Diesel,Manual,24.0,1120,70.0,5,500000,1
341,Hyundai i20,Hyundai,i20,10,52000,Dealer,Petrol,Manual,18.5,1197,80.0,5,260000,0
342,Skoda Superb,Skoda,Superb,11,55000,Individual,Petrol,Automatic,13.7,1798,157.75,5,345000,0
343,Maruti Swift,Maruti,Swift,5,100000,Individual,Diesel,Manual,25.2,1248,74.0,5,600000,1
344,Hyundai i10,Hyundai,i10,10,49000,Dealer,Petrol,Manual,20.36,1197,78.9,5,249000,0
345,Toyota Innova,Toyota,Innova,3,70000,Individual,Diesel,Manual,13.68,2393,147.8,7,1850000,2
346,Toyota Fortuner,Toyota,Fortuner,3,96644,Dealer,Diesel,Automatic,15.04,2755,174.5,7,3175000,2
347,Maruti Swift Dzire,Maruti,Swift Dzire,4,8000,Dealer,Petrol,Manual,22.0,1197,81.8,5,645000,0
348,Ford Figo,Ford,Figo,7,60000,Dealer,Diesel,Manual,20.0,1399,68.05,5,250000,1
349,Maruti Swift Dzire,Maruti,Swift Dzire,7,71000,Dealer,Diesel,Manual,23.4,1248,74.0,5,385000,1
350,Mahindra XUV500,Mahindra,XUV500,4,48900,Dealer,Diesel,Manual,16.0,2179,140.0,7,1125000,2
351,Maruti Swift Dzire,Maruti,Swift Dzire,4,30503,Trustmark Dealer,Petrol,Automatic,22.0,1197,81.8,5,645000,0
352,Maruti Celerio,Maruti,Celerio,5,87187,Dealer,Diesel,Manual,27.62,793,47.0,5,399000,1
353,Maruti Wagon R,Maruti,Wagon R,2,17000,Individual,Petrol,Manual,20.52,1197,81.8,5,550000,0
354,Toyota Innova,Toyota,Innova,4,50000,Dealer,Petrol,Manual,11.25,2694,163.7,7,1500000,2
355,Hyundai i20,Hyundai,i20,6,47000,Dealer,Diesel,Manual,21.19,1396,88.73,5,675000,1
356,Hyundai i20,Hyundai,i20,12,50250,Dealer,Petrol,Automatic,15.0,1396,100.0,5,299000,0
357,BMW X3,BMW,X3,8,73000,Dealer,Diesel,Automatic,16.09,1995,184.0,5,2175000,1
358,Maruti Swift Dzire,Maruti,Swift Dzire,9,52000,Dealer,Diesel,Manual,19.3,1248,73.9,5,510000,1
359,Renault KWID,Renault,KWID,4,57000,Dealer,Petrol,Manual,23.01,999,67.0,5,425000,0
360,Volkswagen Vento,Volkswagen,Vento,9,185000,Individual,Diesel,Manual,20.54,1598,103.6,5,425000,1
361,Hyundai Creta,Hyundai,Creta,4,71000,Dealer,Petrol,Manual,15.29,1591,121.3,5,899000,0
363,Maruti Ertiga,Maruti,Ertiga,4,28596,Dealer,Petrol,Manual,17.5,1373,91.1,7,775000,2
364,Toyota Innova,Toyota,Innova,7,148533,Dealer,Diesel,Manual,12.99,2494,100.0,7,975000,2
365,Toyota Innova,Toyota,Innova,4,54000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1450000,2
366,Maruti Eeco,Maruti,Eeco,6,50000,Individual,Petrol,Manual,15.37,1196,73.0,5,335000,0
367,Maruti Vitara,Maruti,Vitara,3,30000,Individual,Diesel,Manual,24.3,1248,88.5,5,760000,1
368,Tata Nexon,Tata,Nexon,4,20000,Individual,Petrol,Manual,17.0,1198,108.5,5,650000,0
369,Skoda Rapid,Skoda,Rapid,8,77000,Dealer,Diesel,Manual,21.14,1498,103.52,5,425000,1
370,Maruti Ertiga,Maruti,Ertiga,9,67000,Dealer,Diesel,Manual,20.77,1248,88.76,7,585000,2
371,Renault KWID,Renault,KWID,4,16303,Dealer,Petrol,Manual,25.17,799,53.3,5,350000,0
372,Hyundai i20,Hyundai,i20,2,13230,Dealer,Petrol,Manual,18.6,1197,81.86,5,772000,0
373,Maruti Swift Dzire,Maruti,Swift Dzire,3,12400,Dealer,Petrol,Manual,21.21,1197,81.8,5,690000,0
374,Maruti Swift,Maruti,Swift,6,34000,Dealer,Petrol,Manual,16.1,1197,85.0,5,450000,0
375,Ford Endeavour,Ford,Endeavour,3,41000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,3200000,2
376,Hyundai i20,Hyundai,i20,9,50000,Dealer,Petrol,Manual,17.0,1197,80.0,5,395000,0
377,Hyundai Verna,Hyundai,Verna,3,8143,Individual,Petrol,Manual,19.1,1368,98.6,5,930000,0
378,Skoda Octavia,Skoda,Octavia,4,22000,Dealer,Petrol,Automatic,14.7,1798,177.5,5,1399000,0
379,Maruti Swift Dzire,Maruti,Swift Dzire,6,86000,Individual,Diesel,Manual,26.59,1248,74.0,5,550000,1
380,BMW 3,BMW,3,12,74000,Dealer,Petrol,Automatic,12.05,1995,154.0,5,565000,0
381,Tata Harrier,Tata,Harrier,2,18000,Dealer,Diesel,Manual,17.0,1956,138.1,5,1595000,1
382,Honda Jazz,Honda,Jazz,3,68000,Individual,Diesel,Manual,27.3,1498,98.6,5,725000,1
383,Maruti Swift Dzire,Maruti,Swift Dzire,6,45782,Dealer,Diesel,Manual,19.3,1248,73.9,5,410000,1
384,Mahindra Bolero,Mahindra,Bolero,4,70000,Individual,Diesel,Manual,16.5,1493,70.0,7,700000,2
385,Ford Ecosport,Ford,Ecosport,7,54000,Dealer,Diesel,Manual,22.7,1498,89.84,5,520000,1
386,Honda WR-V,Honda,WR-V,3,25000,Individual,Diesel,Manual,25.5,1498,98.6,5,900000,1
387,Datsun RediGO,Datsun,RediGO,5,13000,Dealer,Petrol,Manual,22.7,799,53.64,5,285000,0
388,Ford Figo,Ford,Figo,9,151000,Individual,Diesel,Manual,20.0,1399,68.0,5,251000,1
389,Renault KWID,Renault,KWID,4,28000,Individual,Petrol,Manual,25.17,799,53.3,5,290000,0
390,BMW X1,BMW,X1,5,30000,Individual,Diesel,Automatic,20.68,1995,188.0,5,2200000,1
391,Datsun GO,Datsun,GO,5,70000,Individual,Petrol,Manual,20.63,1198,67.0,5,180000,0
393,Mahindra Scorpio,Mahindra,Scorpio,13,154000,Individual,Diesel,Manual,10.5,2609,120.0,7,350000,2
394,Maruti Baleno,Maruti,Baleno,5,58354,Dealer,Diesel,Manual,27.39,1248,74.0,5,550000,1
395,Jeep Compass,Jeep,Compass,2,30000,Individual,Petrol,Automatic,16.0,1368,160.0,5,1600000,0
396,Maruti Eeco,Maruti,Eeco,8,72000,Dealer,CNG,Manual,20.88,1196,61.7,5,325000,1
397,Honda City,Honda,City,3,25000,Individual,Petrol,Automatic,18.0,1497,117.6,5,1300000,0
398,Ford Figo,Ford,Figo,10,44000,Dealer,Petrol,Manual,15.6,1196,70.0,5,251000,0
399,Hyundai Verna,Hyundai,Verna,11,25000,Individual,Diesel,Manual,16.2,1493,110.0,5,300000,1
400,Honda Amaze,Honda,Amaze,6,61000,Dealer,Diesel,Manual,25.8,1498,98.6,5,515000,1
401,Datsun RediGO,Datsun,RediGO,2,20000,Individual,Petrol,Automatic,22.5,999,67.0,5,270000,0
402,Jaguar XF,Jaguar,XF,5,39000,Dealer,Petrol,Automatic,10.8,1999,237.4,5,2950000,0
403,Tata Tiago,Tata,Tiago,3,36313,Dealer,Petrol,Manual,23.84,1199,84.0,5,441000,0
404,Maruti Ciaz,Maruti,Ciaz,3,41000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,895000,0
405,Toyota Innova,Toyota,Innova,6,85000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1049000,2
406,Toyota Innova,Toyota,Innova,5,119000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1400000,2
407,Maruti Ertiga,Maruti,Ertiga,7,57000,Dealer,Petrol,Manual,16.02,1373,93.7,7,525000,2
408,Maruti Baleno,Maruti,Baleno,5,31600,Dealer,Petrol,Manual,21.4,1197,83.1,5,532000,0
409,Honda City,Honda,City,4,44897,Dealer,Petrol,Automatic,18.0,1497,117.6,5,850000,0
410,Toyota Glanza,Toyota,Glanza,2,10000,Dealer,Petrol,Manual,21.01,1197,81.8,5,800000,0
411,Toyota Innova,Toyota,Innova,4,25000,Individual,Diesel,Manual,13.68,2393,147.8,8,1850000,2
412,Volkswagen Vento,Volkswagen,Vento,10,78265,Dealer,Diesel,Manual,20.54,1598,103.6,5,375000,1
413,Tata Tiago,Tata,Tiago,2,19247,Dealer,Petrol,Automatic,24.0,1199,83.81,5,550000,0
414,Hyundai Elantra,Hyundai,Elantra,6,65000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,795000,1
415,Hyundai Verna,Hyundai,Verna,8,48265,Dealer,Petrol,Automatic,17.01,1591,121.4,5,415000,0
416,Maruti Swift,Maruti,Swift,6,70000,Individual,Diesel,Manual,25.2,1248,74.0,5,425000,1
417,Maruti Ertiga,Maruti,Ertiga,9,90000,Dealer,Petrol,Manual,16.02,1373,93.7,7,480000,2
418,Volkswagen Polo,Volkswagen,Polo,5,30000,Dealer,Petrol,Manual,16.2,1199,74.0,5,530000,0
419,Maruti Swift Dzire,Maruti,Swift Dzire,6,88000,Dealer,Diesel,Manual,28.4,1248,74.02,5,665000,1
420,Toyota Innova,Toyota,Innova,7,115000,Dealer,Diesel,Manual,12.99,2494,100.0,7,990000,2
421,Maruti Ertiga,Maruti,Ertiga,5,44160,Dealer,Diesel,Manual,24.52,1248,88.5,7,670000,2
422,Hyundai i20,Hyundai,i20,6,63239,Dealer,Diesel,Manual,22.54,1396,88.73,5,650000,1
423,Maruti Swift,Maruti,Swift,13,96000,Dealer,Diesel,Manual,17.8,1248,75.0,5,290000,1
424,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,89172,Dealer,Diesel,Automatic,19.27,2143,170.0,5,1400000,1
425,Ford Ecosport,Ford,Ecosport,3,30000,Individual,Diesel,Manual,23.0,1498,98.96,5,950000,1
426,Maruti Baleno,Maruti,Baleno,5,41000,Dealer,Petrol,Manual,21.4,1197,83.1,5,579000,0
427,Toyota Fortuner,Toyota,Fortuner,9,60000,Individual,Diesel,Manual,13.0,2982,168.5,7,1260000,2
428,Maruti Ertiga,Maruti,Ertiga,8,68500,Dealer,CNG,Manual,22.8,1373,80.9,7,585000,2
429,Maruti Swift Dzire,Maruti,Swift Dzire,4,19843,Trustmark Dealer,Petrol,Automatic,21.21,1197,81.8,5,620000,0
430,Hyundai Elantra,Hyundai,Elantra,7,57000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,785000,1
431,Skoda Rapid,Skoda,Rapid,7,65000,Dealer,Petrol,Manual,15.0,1598,103.5,5,575000,0
432,Maruti Celerio,Maruti,Celerio,6,76400,Dealer,Petrol,Automatic,23.1,998,67.04,5,435000,0
433,Maruti Celerio,Maruti,Celerio,6,60000,Individual,Petrol,Manual,23.1,998,67.04,5,385000,0
434,Maruti Baleno,Maruti,Baleno,2,18458,Trustmark Dealer,Petrol,Manual,21.01,1197,81.8,5,610000,0
435,Maruti Celerio,Maruti,Celerio,7,41248,Dealer,Petrol,Automatic,23.1,998,67.04,5,420000,0
436,Hyundai Grand,Hyundai,Grand,3,20000,Individual,Petrol,Manual,18.9,1197,81.86,5,625000,0
437,Honda Amaze,Honda,Amaze,8,73000,Dealer,Diesel,Manual,25.8,1498,98.6,5,325000,1
438,Ford Figo,Ford,Figo,8,76091,Dealer,Diesel,Manual,20.0,1399,68.05,5,245000,1
439,Hyundai i10,Hyundai,i10,9,64000,Individual,Petrol,Manual,20.36,1197,78.9,5,250000,0
440,Maruti Swift Dzire,Maruti,Swift Dzire,4,21000,Dealer,Petrol,Manual,20.85,1197,83.14,5,650000,0
441,Hyundai Grand,Hyundai,Grand,5,58000,Dealer,Diesel,Manual,24.0,1186,73.97,5,360000,1
442,Maruti Swift,Maruti,Swift,2,22000,Dealer,Diesel,Manual,25.2,1248,74.0,5,685000,1
443,Hyundai i10,Hyundai,i10,9,35000,Dealer,Petrol,Automatic,19.2,1197,80.0,5,350000,0
444,Maruti Baleno,Maruti,Baleno,4,60000,Dealer,Diesel,Manual,27.39,1248,74.0,5,599000,1
445,Maruti Vitara,Maruti,Vitara,4,68200,Dealer,Diesel,Manual,24.3,1248,88.5,5,750000,1
446,Skoda Octavia,Skoda,Octavia,6,70000,Individual,Petrol,Manual,16.8,1395,138.03,5,410000,0
447,Mahindra Scorpio,Mahindra,Scorpio,13,52000,Dealer,Diesel,Manual,12.7,2609,120.0,8,365000,2
448,Maruti Swift,Maruti,Swift,8,105000,Individual,Diesel,Manual,22.9,1248,74.0,5,320000,1
449,Tata Nexon,Tata,Nexon,3,60000,Individual,Diesel,Manual,21.5,1497,108.5,5,900000,1
450,Hyundai Grand,Hyundai,Grand,5,35000,Individual,Petrol,Manual,18.9,1197,82.0,5,420000,0
451,Maruti Wagon R,Maruti,Wagon R,4,15000,Individual,Petrol,Automatic,20.51,998,67.0,5,425000,0
452,Renault KWID,Renault,KWID,4,10000,Individual,Petrol,Automatic,24.04,999,67.0,5,341000,0
453,Renault Triber,Renault,Triber,1,5600,Individual,Petrol,Manual,20.0,999,71.0,7,800000,2
454,Hyundai Grand,Hyundai,Grand,5,60000,Individual,Diesel,Manual,24.0,1120,70.0,5,400000,1
455,Mahindra Scorpio,Mahindra,Scorpio,9,69934,Dealer,Diesel,Manual,15.4,2179,120.0,8,478000,2
456,Skoda Rapid,Skoda,Rapid,4,60000,Dealer,Diesel,Automatic,21.72,1498,108.6,5,690000,1
457,Maruti Baleno,Maruti,Baleno,3,7000,Individual,Petrol,Automatic,21.4,1197,83.1,5,625000,0
458,Maruti Wagon R,Maruti,Wagon R,8,67000,Dealer,CNG,Manual,32.52,998,58.33,5,260000,1
459,Maruti Ciaz,Maruti,Ciaz,5,50000,Dealer,Diesel,Manual,28.09,1248,88.5,5,745000,1
460,Renault KWID,Renault,KWID,4,17000,Dealer,Petrol,Manual,25.17,799,53.3,5,300000,0
461,Ford Ecosport,Ford,Ecosport,2,19000,Individual,Diesel,Manual,23.0,1498,98.96,5,1025000,1
462,Hyundai Verna,Hyundai,Verna,7,43500,Dealer,Petrol,Manual,17.43,1396,105.5,5,520000,0
463,Maruti Alto,Maruti,Alto,6,90000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,0
464,Skoda Rapid,Skoda,Rapid,3,31000,Dealer,Petrol,Automatic,14.3,1598,103.52,5,760000,0
465,Hyundai Creta,Hyundai,Creta,3,5000,Individual,Diesel,Manual,21.38,1396,88.7,5,990000,1
466,Honda Amaze,Honda,Amaze,2,13000,Dealer,Diesel,Automatic,21.0,1498,78.9,5,930000,1
467,Maruti Celerio,Maruti,Celerio,2,50000,Individual,Petrol,Manual,21.63,998,67.0,5,500000,0
468,Maruti Wagon R,Maruti,Wagon R,4,55271,Dealer,CNG,Manual,26.2,998,58.2,5,365000,1
469,Volkswagen Polo,Volkswagen,Polo,6,33000,Dealer,Petrol,Manual,16.47,1198,73.9,5,615000,0
470,Hyundai Grand,Hyundai,Grand,6,35000,Individual,Petrol,Manual,18.9,1197,82.0,5,356000,0
471,Hyundai Grand,Hyundai,Grand,6,29000,Dealer,Petrol,Manual,18.9,1197,82.0,5,495000,0
472,Honda Amaze,Honda,Amaze,3,70000,Individual,Petrol,Automatic,18.1,1199,88.7,5,620000,0
473,Renault Duster,Renault,Duster,8,90000,Individual,Diesel,Manual,19.01,1461,108.45,5,550000,1
474,Maruti Ertiga,Maruti,Ertiga,8,15000,Individual,Petrol,Manual,16.02,1373,93.7,7,550000,2
475,Maruti Vitara,Maruti,Vitara,2,22000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,900000,1
477,Hyundai Creta,Hyundai,Creta,4,63000,Individual,Diesel,Manual,21.38,1396,88.7,5,1100000,1
478,Mahindra Thar,Mahindra,Thar,3,25000,Individual,Diesel,Manual,16.55,2498,105.0,6,850000,2
479,Maruti Alto,Maruti,Alto,15,110000,Individual,Petrol,Manual,19.7,796,46.3,5,148000,0
480,Maruti Vitara,Maruti,Vitara,4,36000,Dealer,Diesel,Manual,24.3,1248,88.5,5,895000,1
481,Mahindra Thar,Mahindra,Thar,6,74000,Dealer,Diesel,Manual,18.06,2523,63.0,7,551000,2
482,Tata Hexa,Tata,Hexa,4,93000,Dealer,Diesel,Manual,17.6,2179,153.86,7,985000,2
483,Maruti Alto,Maruti,Alto,9,69254,Dealer,Petrol,Manual,20.92,998,67.1,5,230000,0
484,Maruti Swift Dzire,Maruti,Swift Dzire,5,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,460000,0
485,Maruti Celerio,Maruti,Celerio,4,18400,Dealer,Petrol,Automatic,21.63,998,67.04,5,485000,0
486,Hyundai Verna,Hyundai,Verna,6,55000,Dealer,Diesel,Manual,23.9,1582,126.2,5,650000,1
487,Toyota Innova,Toyota,Innova,13,132838,Individual,Diesel,Manual,12.8,2494,102.0,8,400000,2
488,Maruti Wagon R,Maruti,Wagon R,3,17000,Dealer,Petrol,Automatic,20.51,998,67.0,5,515000,0
